time,gFx,gFy,gFz,TgF
0.941769,-0.0502,0.9478,-0.2897,0.992
0.942273,-0.0493,0.9438,-0.2949,0.990
0.942724,-0.0451,0.9446,-0.2974,0.991
0.943053,-0.0434,0.9382,-0.3012,0.986
0.943393,-0.0427,0.9287,-0.3042,0.978
0.949820,-0.0412,0.9204,-0.3039,0.970
0.950131,-0.0409,0.9162,-0.3026,0.966
0.952065,-0.0421,0.9176,-0.2988,0.966
0.955776,-0.0430,0.9184,-0.2949,0.966
0.956179,-0.0439,0.9231,-0.2925,0.969
0.958035,-0.0465,0.9245,-0.2907,0.970
0.961241,-0.0510,0.9294,-0.2868,0.974
0.962735,-0.0595,0.9341,-0.2829,0.978
0.965625,-0.0703,0.9385,-0.2775,0.981
0.967629,-0.0857,0.9416,-0.2732,0.984
0.969831,-0.0961,0.9450,-0.2658,0.986
0.972781,-0.1071,0.9478,-0.2590,0.988
0.974830,-0.1204,0.9511,-0.2555,0.992
0.976944,-0.1341,0.9570,-0.2478,0.998
0.979396,-0.1504,0.9619,-0.2443,1.004
0.981992,-0.1667,0.9665,-0.2436,1.011
0.985807,-0.1824,0.9737,-0.2485,1.021
0.986678,-0.1942,0.9834,-0.2494,1.033
0.989142,-0.1983,0.9912,-0.2511,1.042
0.992310,-0.1995,0.9917,-0.2514,1.042
0.993993,-0.1998,0.9923,-0.2529,1.043
0.996281,-0.1981,0.9930,-0.2518,1.043
0.998839,-0.1956,0.9966,-0.2521,1.046
1.002894,-0.1839,0.9958,-0.2574,1.045
1.006050,-0.1751,0.9946,-0.2719,1.046
1.006301,-0.1597,0.9932,-0.2824,1.045
1.010529,-0.1443,0.9924,-0.2953,1.045
1.013920,-0.1326,0.9910,-0.3068,1.046
1.014276,-0.1162,0.9937,-0.3191,1.050
1.016186,-0.1045,0.9919,-0.3210,1.048
1.019383,-0.0966,0.9949,-0.3261,1.051
1.020441,-0.0933,0.9970,-0.3340,1.056
1.023189,-0.0905,0.9975,-0.3320,1.055
1.025331,-0.0908,0.9912,-0.3359,1.051
1.027805,-0.0889,0.9809,-0.3405,1.042
1.030233,-0.0954,0.9714,-0.3469,1.036
1.032642,-0.1062,0.9644,-0.3501,1.031
1.042829,-0.1184,0.9541,-0.3525,1.024
1.043342,-0.1320,0.9411,-0.3596,1.016
1.043651,-0.1423,0.9323,-0.3635,1.011
1.043952,-0.1551,0.9206,-0.3650,1.002
1.048119,-0.1663,0.9140,-0.3657,0.998
1.048589,-0.1732,0.9120,-0.3618,0.996
1.050600,-0.1732,0.9075,-0.3520,0.989
1.052063,-0.1725,0.9115,-0.3484,0.991
1.054109,-0.1716,0.9199,-0.3445,0.997
1.057073,-0.1727,0.9318,-0.3377,1.006
1.059716,-0.1772,0.9409,-0.3156,1.008
1.061303,-0.1760,0.9570,-0.3127,1.022
1.063802,-0.1629,0.9741,-0.3405,1.045
1.066392,-0.1531,0.9868,-0.3433,1.056
1.069591,-0.1558,0.9963,-0.3384,1.064
1.071249,-0.1602,0.9988,-0.3284,1.063
1.073595,-0.1690,1.0084,-0.3222,1.072
1.076140,-0.1748,1.0135,-0.3225,1.078
1.079566,-0.1802,1.0186,-0.3277,1.085
1.080842,-0.1878,1.0240,-0.3337,1.093
1.083395,-0.1927,1.0284,-0.3381,1.100
1.086516,-0.1900,1.0277,-0.3420,1.100
1.087919,-0.1878,1.0281,-0.3482,1.102
1.091449,-0.1870,1.0242,-0.3506,1.099
1.092950,-0.1853,1.0230,-0.3518,1.098
1.095149,-0.1763,1.0198,-0.3545,1.094
1.097652,-0.1688,1.0166,-0.3543,1.090
1.100950,-0.1634,1.0128,-0.3484,1.083
1.102544,-0.1553,1.0132,-0.3364,1.079
1.105506,-0.1575,1.0115,-0.3289,1.075
1.107589,-0.1627,1.0135,-0.3176,1.074
1.110159,-0.1636,1.0179,-0.3073,1.076
1.112012,-0.1644,1.0171,-0.2956,1.072
1.114581,-0.1714,1.0228,-0.2958,1.078
1.118160,-0.1765,1.0293,-0.2932,1.085
1.119542,-0.1832,1.0373,-0.2953,1.094
1.121843,-0.1841,1.0464,-0.3005,1.104
1.124360,-0.1807,1.0531,-0.3073,1.112
1.129445,-0.1821,1.0676,-0.3127,1.127
1.129831,-0.1758,1.0834,-0.3151,1.142
1.131688,-0.1673,1.0983,-0.3198,1.156
1.141083,-0.1595,1.1170,-0.3203,1.173
1.141299,-0.1583,1.1356,-0.3191,1.190
1.141473,-0.1560,1.1554,-0.3166,1.208
1.141637,-0.1543,1.1747,-0.3147,1.226
1.145370,-0.1580,1.1984,-0.3095,1.248
1.146073,-0.1651,1.2241,-0.2993,1.271
1.149285,-0.1739,1.2514,-0.2844,1.295
1.152658,-0.1821,1.2776,-0.2688,1.318
1.153261,-0.1861,1.3019,-0.2521,1.339
1.155607,-0.1881,1.3252,-0.2333,1.359
1.159041,-0.1832,1.3499,-0.2133,1.379
1.160224,-0.1751,1.3723,-0.1866,1.396
1.163001,-0.1578,1.3978,-0.1458,1.414
1.165195,-0.1394,1.4217,-0.0999,1.432
1.167602,-0.1329,1.4468,-0.0552,1.454
1.170379,-0.1131,1.4730,-0.0212,1.477
1.172355,-0.0945,1.4908,0.0146,1.494
1.175324,-0.0724,1.5041,0.0386,1.506
1.177131,-0.0430,1.5118,0.0776,1.514
1.179791,-0.0219,1.5146,0.1022,1.518
1.183707,-0.0167,1.5234,0.1157,1.528
1.184701,-0.0104,1.5206,0.1216,1.526
1.186875,-0.0097,1.5126,0.1289,1.518
1.189328,-0.0055,1.5023,0.1264,1.508
1.191817,-0.0031,1.4869,0.1243,1.492
1.194195,0.0051,1.4613,0.1269,1.467
1.196670,0.0147,1.4363,0.1255,1.442
1.199944,0.0242,1.4085,0.1223,1.414
1.203260,0.0384,1.3785,0.1115,1.384
1.203773,0.0461,1.3557,0.0871,1.359
1.206962,0.0479,1.3345,0.0591,1.337
1.208992,0.0471,1.3161,0.0293,1.317
1.212406,0.0471,1.2973,0.0102,1.298
1.213336,0.0491,1.2788,0.0034,1.280
1.216411,0.0594,1.2665,-0.0009,1.268
1.218106,0.0699,1.2532,-0.0009,1.255
1.220447,0.0816,1.2407,-0.0093,1.243
1.223091,0.0840,1.2285,-0.0266,1.232
1.226435,0.0845,1.2199,-0.0591,1.224
1.228008,0.0726,1.2180,-0.0938,1.224
1.230188,0.0610,1.2150,-0.1329,1.224
1.239382,0.0476,1.2148,-0.1771,1.229
1.239581,0.0328,1.2133,-0.2155,1.233
1.239720,0.0222,1.2071,-0.2423,1.231
1.240046,0.0100,1.2062,-0.2585,1.234
1.244038,0.0000,1.1994,-0.2699,1.229
1.244748,-0.0102,1.1918,-0.2790,1.224
1.247115,-0.0214,1.1830,-0.2978,1.220
1.249426,-0.0339,1.1691,-0.3244,1.214
1.251876,-0.0468,1.1559,-0.3574,1.211
1.254267,-0.0598,1.1361,-0.3970,1.205
1.257974,-0.0703,1.1116,-0.4297,1.194
1.259425,-0.0861,1.0885,-0.4615,1.185
1.261666,-0.1022,1.0633,-0.4884,1.175
1.265134,-0.1228,1.0386,-0.5233,1.169
1.269762,-0.1478,1.0154,-0.5570,1.168
1.270210,-0.1725,1.0000,-0.5917,1.175
1.271603,-0.1968,0.9827,-0.6208,1.179
1.275292,-0.2205,0.9739,-0.6396,1.186
1.279078,-0.2391,0.9602,-0.6459,1.182
1.279870,-0.2533,0.9592,-0.6422,1.182
1.281892,-0.2701,0.9576,-0.6286,1.177
1.285371,-0.2853,0.9632,-0.6132,1.177
1.286066,-0.2974,0.9746,-0.5974,1.181
1.288266,-0.3046,0.9895,-0.5756,1.185
1.290984,-0.3136,1.0037,-0.5285,1.177
1.292961,-0.3083,1.0220,-0.5233,1.189
1.295791,-0.2974,1.0526,-0.4329,1.176
1.299399,-0.2869,1.0955,-0.3706,1.192
1.300415,-0.2787,1.1426,-0.3093,1.216
1.302765,-0.2726,1.1850,-0.2497,1.241
1.306264,-0.2633,1.2201,-0.1917,1.263
1.308184,-0.2562,1.2436,-0.1407,1.277
1.310135,-0.2540,1.2544,-0.0789,1.282
1.312357,-0.2574,1.2581,-0.0337,1.285
1.315160,-0.2811,1.2529,-0.0132,1.284
1.318987,-0.3185,1.2370,-0.0235,1.278
1.319411,-0.3666,1.2069,-0.0601,1.263
